# Trace from filein = ./62270a01                                                                                                                   
#   time        PALFT                                                                                                                        
   2.7385E+00   0.0000E+00
   2.7385E+00   0.0000E+00
   2.7386E+00   0.0000E+00
   2.7386E+00   0.0000E+00
   2.7386E+00   0.0000E+00
   2.7386E+00   0.0000E+00
   2.7387E+00   0.0000E+00
   2.7388E+00   0.0000E+00
   2.7389E+00   0.0000E+00
   2.7392E+00   0.0000E+00
   2.7396E+00   0.0000E+00
   2.7396E+00   0.0000E+00
   2.7397E+00   0.0000E+00
   2.7397E+00   0.0000E+00
   2.7397E+00   0.0000E+00
   2.7397E+00   0.0000E+00
   2.7397E+00   0.0000E+00
   2.7397E+00   0.0000E+00
   2.7398E+00   0.0000E+00
   2.7398E+00   0.0000E+00
   2.7398E+00   0.0000E+00
   2.7399E+00   0.0000E+00
   2.7399E+00   0.0000E+00
   2.7400E+00   0.0000E+00
   2.7401E+00   0.0000E+00
   2.7403E+00   0.0000E+00
   2.7406E+00   0.0000E+00
   2.7412E+00   0.0000E+00
   2.7422E+00   0.0000E+00
   2.7440E+00   0.0000E+00
   2.7468E+00   0.0000E+00
   2.7516E+00   0.0000E+00
   2.7591E+00   0.0000E+00
   2.7666E+00   0.0000E+00
   2.7741E+00   0.0000E+00
   2.7816E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7817E+00   0.0000E+00
   2.7818E+00   0.0000E+00
   2.7818E+00   0.0000E+00
   2.7818E+00   0.0000E+00
   2.7819E+00   0.0000E+00
   2.7819E+00   0.0000E+00
   2.7819E+00   0.0000E+00
   2.7820E+00   0.0000E+00
   2.7821E+00   0.0000E+00
   2.7821E+00   0.0000E+00
   2.7821E+00   0.0000E+00
   2.7821E+00   0.0000E+00
   2.7821E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7822E+00   0.0000E+00
   2.7823E+00   0.0000E+00
   2.7823E+00   0.0000E+00
   2.7824E+00   0.0000E+00
   2.7824E+00   0.0000E+00
   2.7824E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7825E+00   0.0000E+00
   2.7826E+00   0.0000E+00
   2.7826E+00   0.0000E+00
   2.7826E+00   0.0000E+00
   2.7827E+00   0.0000E+00
   2.7828E+00   0.0000E+00
   2.7828E+00   0.0000E+00
   2.7828E+00   0.0000E+00
   2.7828E+00   0.0000E+00
   2.7829E+00   0.0000E+00
   2.7829E+00   0.0000E+00
   2.7830E+00   0.0000E+00
   2.7833E+00   0.0000E+00
   2.7836E+00   0.0000E+00
   2.7843E+00   0.0000E+00
   2.7854E+00   0.0000E+00
   2.7867E+00   0.0000E+00
   2.7890E+00   0.0000E+00
   2.7929E+00   0.0000E+00
   2.7961E+00   0.0000E+00
   2.8006E+00   0.0000E+00
   2.8081E+00   0.0000E+00
   2.8156E+00   0.0000E+00
   2.8231E+00   0.0000E+00
   2.8306E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8307E+00   0.0000E+00
   2.8308E+00   0.0000E+00
   2.8308E+00   0.0000E+00
   2.8308E+00   0.0000E+00
   2.8308E+00   0.0000E+00
   2.8309E+00   0.0000E+00
   2.8310E+00   0.0000E+00
   2.8310E+00   0.0000E+00
   2.8311E+00   0.0000E+00
   2.8312E+00   0.0000E+00
   2.8312E+00   0.0000E+00
   2.8312E+00   0.0000E+00
   2.8312E+00   0.0000E+00
   2.8313E+00   0.0000E+00
   2.8313E+00   0.0000E+00
   2.8313E+00   0.0000E+00
   2.8313E+00   0.0000E+00
   2.8314E+00   0.0000E+00
   2.8314E+00   0.0000E+00
   2.8315E+00   0.0000E+00
   2.8315E+00   0.0000E+00
   2.8316E+00   0.0000E+00
   2.8317E+00   0.0000E+00
   2.8318E+00   0.0000E+00
   2.8319E+00   0.0000E+00
   2.8321E+00   0.0000E+00
   2.8324E+00   0.0000E+00
   2.8330E+00   0.0000E+00
   2.8339E+00   0.0000E+00
   2.8355E+00   0.0000E+00
   2.8365E+00   0.0000E+00
   2.8375E+00   0.0000E+00
   2.8394E+00   0.0000E+00
   2.8426E+00   0.0000E+00
   2.8481E+00   0.0000E+00
   2.8556E+00   0.0000E+00
   2.8631E+00   0.0000E+00
   2.8632E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8633E+00   0.0000E+00
   2.8634E+00   0.0000E+00
   2.8634E+00   0.0000E+00
   2.8634E+00   0.0000E+00
   2.8635E+00   0.0000E+00
   2.8635E+00   0.0000E+00
   2.8635E+00   0.0000E+00
   2.8636E+00   0.0000E+00
   2.8636E+00   0.0000E+00
   2.8636E+00   0.0000E+00
   2.8636E+00   0.0000E+00
   2.8636E+00   0.0000E+00
   2.8636E+00   0.0000E+00
   2.8636E+00   0.0000E+00
   2.8637E+00   0.0000E+00
   2.8637E+00   0.0000E+00
   2.8638E+00   0.0000E+00
   2.8639E+00   0.0000E+00
   2.8641E+00   0.0000E+00
   2.8644E+00   0.0000E+00
   2.8647E+00   0.0000E+00
   2.8650E+00   0.0000E+00
   2.8652E+00   0.0000E+00
   2.8654E+00   0.0000E+00
   2.8659E+00   0.0000E+00
   2.8662E+00   0.0000E+00
   2.8664E+00   0.0000E+00
   2.8668E+00   0.0000E+00
   2.8672E+00   0.0000E+00
   2.8677E+00   0.0000E+00
   2.8684E+00   0.0000E+00
   2.8689E+00   0.0000E+00
   2.8690E+00   0.0000E+00
   2.8691E+00   0.0000E+00
   2.8692E+00   0.0000E+00
   2.8693E+00   0.0000E+00
   2.8693E+00   0.0000E+00
   2.8694E+00   0.0000E+00
   2.8695E+00   0.0000E+00
   2.8696E+00   0.0000E+00
   2.8696E+00   0.0000E+00
   2.8696E+00   0.0000E+00
   2.8696E+00   0.0000E+00
   2.8697E+00   0.0000E+00
   2.8697E+00   0.0000E+00
   2.8698E+00   0.0000E+00
   2.8698E+00   0.0000E+00
   2.8698E+00   0.0000E+00
   2.8698E+00   0.0000E+00
   2.8698E+00   0.0000E+00
   2.8698E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8699E+00   0.0000E+00
   2.8700E+00   0.0000E+00
   2.8700E+00   0.0000E+00
   2.8701E+00   0.0000E+00
   2.8703E+00   0.0000E+00
   2.8706E+00   0.0000E+00
   2.8710E+00   0.0000E+00
   2.8719E+00   0.0000E+00
   2.8730E+00   0.0000E+00
   2.8736E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8747E+00   0.0000E+00
   2.8748E+00   0.0000E+00
   2.8748E+00   0.0000E+00
   2.8748E+00   0.0000E+00
   2.8748E+00   0.0000E+00
   2.8748E+00   0.0000E+00
   2.8748E+00   0.0000E+00
   2.8749E+00   0.0000E+00
   2.8749E+00   0.0000E+00
   2.8749E+00   0.0000E+00
   2.8750E+00   0.0000E+00
   2.8750E+00   0.0000E+00
   2.8751E+00   0.0000E+00
   2.8752E+00   0.0000E+00
   2.8754E+00   0.0000E+00
   2.8758E+00   0.0000E+00
   2.8764E+00   0.0000E+00
   2.8768E+00   0.0000E+00
   2.8774E+00   0.0000E+00
   2.8782E+00   0.0000E+00
   2.8797E+00   0.0000E+00
   2.8822E+00   0.0000E+00
   2.8866E+00   0.0000E+00
   2.8866E+00   0.0000E+00
   2.8866E+00   0.0000E+00
   2.8866E+00   0.0000E+00
   2.8866E+00   0.0000E+00
   2.8866E+00   0.0000E+00
   2.8866E+00   0.0000E+00
   2.8867E+00   0.0000E+00
   2.8867E+00   0.0000E+00
   2.8867E+00   0.0000E+00
   2.8867E+00   0.0000E+00
   2.8867E+00   0.0000E+00
   2.8867E+00   0.0000E+00
   2.8868E+00   0.0000E+00
   2.8868E+00   0.0000E+00
   2.8869E+00   0.0000E+00
   2.8870E+00   0.0000E+00
   2.8870E+00   0.0000E+00
   2.8871E+00   0.0000E+00
   2.8871E+00   0.0000E+00
   2.8871E+00   0.0000E+00
   2.8872E+00   0.0000E+00
   2.8873E+00   0.0000E+00
   2.8874E+00   0.0000E+00
   2.8877E+00   0.0000E+00
   2.8877E+00   0.0000E+00
   2.8877E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8878E+00   0.0000E+00
   2.8879E+00   0.0000E+00
   2.8879E+00   0.0000E+00
   2.8879E+00   0.0000E+00
   2.8879E+00   0.0000E+00
   2.8880E+00   0.0000E+00
   2.8880E+00   0.0000E+00
   2.8881E+00   0.0000E+00
   2.8883E+00   0.0000E+00
   2.8886E+00   0.0000E+00
   2.8892E+00   0.0000E+00
   2.8901E+00   0.0000E+00
   2.8917E+00   0.0000E+00
   2.8945E+00   0.0000E+00
   2.8976E+00   0.0000E+00
   2.8982E+00   0.0000E+00
   2.8987E+00   0.0000E+00
   2.8995E+00   0.0000E+00
   2.9009E+00   0.0000E+00
   2.9034E+00   0.0000E+00
   2.9048E+00   0.0000E+00
   2.9072E+00   0.0000E+00
   2.9114E+00   0.0000E+00
   2.9158E+00   0.0000E+00
   2.9181E+00   0.0000E+00
   2.9216E+00   0.0000E+00
   2.9220E+00   0.0000E+00
   2.9223E+00   0.0000E+00
   2.9223E+00   0.0000E+00
   2.9223E+00   0.0000E+00
   2.9223E+00   0.0000E+00
   2.9223E+00   0.0000E+00
   2.9223E+00   0.0000E+00
   2.9224E+00   0.0000E+00
   2.9224E+00   0.0000E+00
   2.9224E+00   0.0000E+00
   2.9224E+00   0.0000E+00
   2.9224E+00   0.0000E+00
   2.9225E+00   0.0000E+00
   2.9225E+00   0.0000E+00
   2.9226E+00   0.0000E+00
   2.9226E+00   0.0000E+00
   2.9226E+00   0.0000E+00
   2.9226E+00   0.0000E+00
   2.9227E+00   0.0000E+00
   2.9227E+00   0.0000E+00
   2.9227E+00   0.0000E+00
   2.9228E+00   0.0000E+00
   2.9228E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9229E+00   0.0000E+00
   2.9230E+00   0.0000E+00
   2.9230E+00   0.0000E+00
   2.9231E+00   0.0000E+00
   2.9232E+00   0.0000E+00
   2.9233E+00   0.0000E+00
   2.9235E+00   0.0000E+00
   2.9239E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9245E+00   0.0000E+00
   2.9246E+00   0.0000E+00
   2.9246E+00   0.0000E+00
   2.9247E+00   0.0000E+00
   2.9248E+00   0.0000E+00
   2.9250E+00   0.0000E+00
   2.9252E+00   0.0000E+00
   2.9252E+00   0.0000E+00
   2.9252E+00   0.0000E+00
   2.9253E+00   0.0000E+00
   2.9253E+00   0.0000E+00
   2.9253E+00   0.0000E+00
   2.9254E+00   0.0000E+00
   2.9254E+00   0.0000E+00
   2.9256E+00   0.0000E+00
   2.9258E+00   0.0000E+00
   2.9262E+00   0.0000E+00
   2.9269E+00   0.0000E+00
   2.9275E+00   0.0000E+00
   2.9283E+00   0.0000E+00
   2.9294E+00   0.0000E+00
   2.9300E+00   0.0000E+00
   2.9311E+00   0.0000E+00
   2.9330E+00   0.0000E+00
   2.9340E+00   0.0000E+00
   2.9353E+00   0.0000E+00
   2.9373E+00   0.0000E+00
   2.9402E+00   0.0000E+00
   2.9454E+00   0.0000E+00
   2.9529E+00   0.0000E+00
   2.9530E+00   0.0000E+00
   2.9531E+00   0.0000E+00
   2.9532E+00   0.0000E+00
   2.9535E+00   0.0000E+00
   2.9536E+00   0.0000E+00
   2.9537E+00   0.0000E+00
   2.9537E+00   0.0000E+00
   2.9538E+00   0.0000E+00
   2.9538E+00   0.0000E+00
   2.9539E+00   0.0000E+00
   2.9541E+00   0.0000E+00
   2.9544E+00   0.0000E+00
   2.9549E+00   0.0000E+00
   2.9558E+00   0.0000E+00
   2.9560E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9562E+00   0.0000E+00
   2.9563E+00   0.0000E+00
   2.9563E+00   0.0000E+00
   2.9563E+00   0.0000E+00
   2.9563E+00   0.0000E+00
   2.9563E+00   0.0000E+00
   2.9563E+00   0.0000E+00
   2.9564E+00   0.0000E+00
   2.9564E+00   0.0000E+00
   2.9565E+00   0.0000E+00
   2.9567E+00   0.0000E+00
   2.9570E+00   0.0000E+00
   2.9574E+00   0.0000E+00
   2.9582E+00   0.0000E+00
   2.9583E+00   0.0000E+00
   2.9586E+00   0.0000E+00
   2.9587E+00   0.0000E+00
   2.9587E+00   0.0000E+00
   2.9588E+00   0.0000E+00
   2.9590E+00   0.0000E+00
   2.9591E+00   0.0000E+00
   2.9591E+00   0.0000E+00
   2.9591E+00   0.0000E+00
   2.9592E+00   0.0000E+00
   2.9593E+00   0.0000E+00
   2.9594E+00   0.0000E+00
   2.9597E+00   0.0000E+00
   2.9602E+00   0.0000E+00
   2.9610E+00   0.0000E+00
   2.9625E+00   0.0000E+00
   2.9650E+00   0.0000E+00
   2.9655E+00   0.0000E+00
   2.9659E+00   0.0000E+00
   2.9659E+00   0.0000E+00
   2.9659E+00   0.0000E+00
   2.9659E+00   0.0000E+00
   2.9659E+00   0.0000E+00
   2.9659E+00   0.0000E+00
   2.9659E+00   0.0000E+00
   2.9660E+00   0.0000E+00
   2.9660E+00   0.0000E+00
   2.9660E+00   0.0000E+00
   2.9660E+00   0.0000E+00
   2.9660E+00   0.0000E+00
   2.9661E+00   0.0000E+00
   2.9661E+00   0.0000E+00
   2.9661E+00   0.0000E+00
   2.9661E+00   0.0000E+00
   2.9661E+00   0.0000E+00
   2.9661E+00   0.0000E+00
   2.9662E+00   0.0000E+00
   2.9662E+00   0.0000E+00
   2.9663E+00   0.0000E+00
   2.9665E+00   0.0000E+00
   2.9669E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9674E+00   0.0000E+00
   2.9675E+00   0.0000E+00
   2.9675E+00   0.0000E+00
   2.9676E+00   0.0000E+00
   2.9677E+00   0.0000E+00
   2.9678E+00   0.0000E+00
   2.9681E+00   0.0000E+00
   2.9684E+00   0.0000E+00
   2.9688E+00   0.0000E+00
   2.9694E+00   0.0000E+00
   2.9704E+00   0.0000E+00
   2.9721E+00   0.0000E+00
   2.9751E+00   0.0000E+00
   2.9786E+00   0.0000E+00
   2.9833E+00   0.0000E+00
   2.9908E+00   0.0000E+00
   2.9909E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9911E+00   0.0000E+00
   2.9912E+00   0.0000E+00
   2.9912E+00   0.0000E+00
   2.9912E+00   0.0000E+00
   2.9913E+00   0.0000E+00
   2.9913E+00   0.0000E+00
   2.9913E+00   0.0000E+00
   2.9913E+00   0.0000E+00
   2.9914E+00   0.0000E+00
   2.9915E+00   0.0000E+00
   2.9915E+00   0.0000E+00
   2.9916E+00   0.0000E+00
   2.9916E+00   0.0000E+00
   2.9917E+00   0.0000E+00
   2.9917E+00   0.0000E+00
   2.9918E+00   0.0000E+00
   2.9918E+00   0.0000E+00
   2.9918E+00   0.0000E+00
   2.9918E+00   0.0000E+00
   2.9918E+00   0.0000E+00
   2.9918E+00   0.0000E+00
   2.9918E+00   0.0000E+00
   2.9919E+00   0.0000E+00
   2.9919E+00   0.0000E+00
   2.9920E+00   0.0000E+00
   2.9920E+00   0.0000E+00
   2.9921E+00   0.0000E+00
   2.9923E+00   0.0000E+00
   2.9927E+00   0.0000E+00
   2.9933E+00   0.0000E+00
   2.9936E+00   0.0000E+00
   2.9938E+00   0.0000E+00
   2.9938E+00   0.0000E+00
   2.9938E+00   0.0000E+00
   2.9938E+00   0.0000E+00
   2.9938E+00   0.0000E+00
   2.9938E+00   0.0000E+00
   2.9938E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9939E+00   0.0000E+00
   2.9940E+00   0.0000E+00
   2.9941E+00   0.0000E+00
   2.9942E+00   0.0000E+00
   2.9943E+00   0.0000E+00
   2.9943E+00   0.0000E+00
   2.9944E+00   0.0000E+00
   2.9945E+00   0.0000E+00
   2.9945E+00   0.0000E+00
   2.9945E+00   0.0000E+00
   2.9945E+00   0.0000E+00
   2.9945E+00   0.0000E+00
   2.9946E+00   0.0000E+00
   2.9946E+00   0.0000E+00
   2.9947E+00   0.0000E+00
   2.9948E+00   0.0000E+00
   2.9950E+00   0.0000E+00
   2.9951E+00   0.0000E+00
   2.9951E+00   0.0000E+00
   2.9951E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9952E+00   0.0000E+00
   2.9953E+00   0.0000E+00
   2.9953E+00   0.0000E+00
   2.9953E+00   0.0000E+00
   2.9953E+00   0.0000E+00
   2.9953E+00   0.0000E+00
   2.9953E+00   0.0000E+00
   2.9953E+00   0.0000E+00
   2.9954E+00   0.0000E+00
   2.9955E+00   0.0000E+00
   2.9957E+00   0.0000E+00
   2.9960E+00   0.0000E+00
